Applicant_ID,Annual_Income,Current_Debt,Credit_Score,Loan_Amount,Years_Employed,Debt_to_Income,Risk_Factor,Loan_Status
1769,50595,12417,713,21221,8,0.24541950785650757,-5.475804921434924,0
1770,87186,14017,617,20449,19,0.16077122473791663,-6.462287752620833,0
1771,70616,13970,841,26011,18,0.19783051999546844,-8.231694800045316,0
1772,51562,11267,729,30377,12,0.21851363407160312,-6.304863659283969,0
1773,69486,14116,730,23425,17,0.20314883573669515,-6.9685116426330485,0
1774,74588,7256,718,20605,16,0.09728106397811981,-7.807189360218802,0
1775,69327,12544,571,27363,5,0.1809396050600776,-4.400603949399224,0
1776,36446,13575,615,20711,9,0.3724688580365472,-3.325311419634528,1
1777,49092,13719,570,22176,1,0.27945490100219994,-3.005450989978001,1
1778,56287,13792,649,25005,5,0.2450299358644092,-4.539700641355909,0
1779,58883,14691,849,18067,12,0.2494947607968344,-7.1950523920316565,0
1780,69310,17397,652,9620,17,0.2510027413071707,-5.709972586928292,0
1781,62665,19372,596,17824,6,0.3091358812734381,-3.468641187265619,1
1782,39969,11751,588,23865,1,0.29400285221046313,-3.0399714778953686,1
1783,65702,8983,834,23512,13,0.1367233874159082,-8.272766125840919,0
1784,69158,9789,639,26713,4,0.14154544665837648,-5.374545533416235,0
1785,68396,12563,634,18015,17,0.1836803321831686,-6.203196678168314,0
1786,76211,13240,822,27904,10,0.17372820196559552,-7.482717980344045,0
1787,72508,11150,737,20925,9,0.15377613504716722,-6.732238649528329,0
1788,66887,8519,708,23022,10,0.12736406177583087,-6.806359382241691,0
1789,58947,12719,792,24518,1,0.21577009856311602,-5.86229901436884,0
1790,35085,15907,622,13091,14,0.4533846373093915,-3.0861536269060843,1
1791,66444,17975,598,14975,6,0.27052856540846426,-3.874714345915358,1
1792,63115,12212,650,14809,8,0.19348807731917927,-5.365119226808207,0
1793,64073,12935,551,25361,4,0.2018791066439842,-3.891208933560158,1
1794,40848,10366,793,18472,6,0.25377007442224836,-5.992299255777516,0
1795,43784,14842,725,30137,19,0.3389822766307327,-5.760177233692673,0
1796,75797,10757,787,20016,1,0.14191854558887554,-6.550814544111244,0
1797,59406,17865,608,12643,2,0.3007271992728007,-3.272728007271993,1
1798,70222,6070,648,16637,1,0.08644014696249039,-5.715598530375097,0
1799,60424,13201,551,20586,18,0.218472792267973,-5.12527207732027,0
1800,60446,16505,792,22575,3,0.2730536346491083,-5.489463653508916,0
1801,74074,15919,846,15075,19,0.2149067149067149,-8.210932850932853,0
1802,52259,28465,760,22842,6,0.5446908666449798,-2.7530913335502016,1
1803,61441,16749,672,24177,6,0.27260298497745805,-4.593970150225419,0
1804,53065,9979,778,16795,16,0.18805238858004333,-7.499476114199567,0
1805,53482,14522,631,29845,18,0.27153060842900417,-5.394693915709958,0
1806,55362,6118,693,17336,15,0.11050901340269499,-7.32490986597305,0
1807,63332,14597,689,15000,2,0.2304837996589402,-4.785162003410598,0
1808,52818,10834,578,12353,14,0.2051194668484229,-5.128805331515771,0
1809,78836,19576,819,26103,13,0.24831295347303262,-7.006870465269674,0
1810,46580,12252,796,20114,14,0.26303134392443106,-6.72968656075569,0
1811,57196,14416,561,17603,13,0.25204559759423734,-4.389544024057627,0
1812,53404,11822,655,12629,6,0.22136918582877688,-4.936308141712231,0
1813,81704,23694,581,18053,2,0.2899980417115441,-3.1100195828845587,1
1814,62948,13393,623,31907,16,0.21276291542225328,-5.702370845777468,0
1815,75477,24162,720,9277,9,0.320124011288207,-4.89875988711793,0
1816,37716,19070,618,16841,14,0.5056209566231838,-2.5237904337681614,1
1817,64005,17410,686,28963,5,0.272009999218811,-4.639900007811891,0
1818,73344,16843,649,26244,16,0.229643869982548,-5.79356130017452,0
1819,61234,16968,695,17146,16,0.27710095698468173,-5.778990430153183,0
1820,75982,5361,558,21017,13,0.07055618435945356,-6.174438156405464,0
1821,52240,13605,611,22314,17,0.26043261868300155,-5.205673813169985,0
1822,81140,19225,734,20669,4,0.23693615972393395,-5.370638402760661,0
1823,94483,14755,578,28922,7,0.15616565943079708,-4.918343405692029,0
1824,54557,7974,663,21698,6,0.146159062998332,-5.76840937001668,0
1825,53317,14737,692,25677,3,0.27640339854080315,-4.455966014591968,0
1826,81800,23520,669,20907,17,0.28753056234718827,-5.514694376528118,0
1827,83693,21234,719,9838,4,0.25371297480075994,-5.052870251992402,0
1828,52157,14689,706,14037,15,0.2816304618747244,-5.743695381252755,0
1829,53697,19757,809,15075,13,0.36793489394193346,-5.710651060580665,0
1830,55773,13167,631,18753,18,0.23608197514926577,-5.749180248507342,0
1831,39833,6480,791,30392,13,0.16267918559987948,-7.583208144001206,0
1832,46220,10377,721,21812,8,0.2245131977498918,-5.764868022501082,0
1833,44937,22814,780,19471,5,0.5076885417362085,-3.2231145826379146,1
1834,48483,13630,757,26192,16,0.28112946806096983,-6.358705319390301,0
1835,59479,13783,624,12740,18,0.2317288454748735,-5.722711545251265,0
1836,63513,13500,819,17551,11,0.21255491001842142,-7.164450899815785,0
1837,83257,24520,663,16813,3,0.2945097709501904,-3.9849022904980957,1
1838,45024,23129,611,21990,15,0.5137038024164889,-2.472961975835111,1
1839,74764,26093,651,24479,10,0.34900486865336255,-4.0199513134663745,1
1840,56790,14204,759,22357,3,0.2501144567705582,-5.3888554322944175,0
1841,59258,16478,804,22436,16,0.27807215903337945,-6.859278409666205,0
1842,70122,7416,569,18194,7,0.1057585351244973,-5.3324146487550275,0
1843,43159,22384,607,21603,13,0.5186403762830464,-2.183596237169536,1
1844,65736,9161,661,15800,1,0.13936047219179748,-5.316395278082025,0
1845,62496,16083,745,23370,10,0.25734447004608296,-5.87655529953917,0
1846,67386,9513,641,17496,10,0.14117175674472443,-5.998282432552756,0
1847,64337,12055,601,14392,5,0.18737274041375881,-4.636272595862412,0
1848,96829,10813,842,20189,13,0.11167109027254232,-8.603289097274578,0
1849,50433,11960,557,10434,9,0.23714631293002597,-4.098536870699741,0
1850,52035,12304,849,27371,7,0.23645623138272318,-6.825437686172768,0
1851,50652,12258,647,23985,6,0.2420042643923241,-4.649957356076758,0
1852,51667,19166,785,21684,7,0.37095244546809375,-4.840475545319062,0
1853,50439,9475,618,11881,7,0.18785067110767462,-5.001493288923254,0
1854,77835,16102,594,16499,1,0.20687351448577118,-3.9712648551422887,1
1855,81307,21089,686,20202,15,0.2593749615654249,-5.766250384345751,0
1856,51438,12434,783,18684,8,0.2417279054395583,-6.212720945604417,0
1857,47514,11410,581,11557,12,0.24013974828471607,-4.608602517152839,0
1858,67071,13847,838,13417,11,0.2064528633835786,-7.4154713661642155,0
1859,51716,20898,675,18584,16,0.4040915770747931,-4.309084229252068,0
1860,69493,15970,616,13583,1,0.22980731872274907,-3.9619268127725094,1
1861,63043,12343,579,26856,12,0.1957870025220881,-5.032129974779119,0
1862,37263,17419,663,22472,0,0.4674610203150578,-1.9553897968494214,1
1863,83212,9488,753,15982,18,0.11402201605537662,-8.189779839446235,0
1864,86938,18406,578,25845,10,0.21171409510225678,-4.662859048977433,0
1865,50808,17043,680,24838,4,0.33543930089749646,-3.845606991025035,1
1866,54184,13460,734,21444,0,0.24841281559131848,-4.855871844086815,0
1867,64287,10807,802,19802,19,0.16810552677835333,-8.238944732216467,0
1868,65016,10566,835,18507,12,0.16251384274640088,-7.924861572535991,0
1869,69878,17674,611,17300,7,0.25292652909356306,-4.28073470906437,0
1870,90153,21144,552,13316,5,0.2345346244717314,-3.6746537552826855,1
1871,57345,11813,617,27641,16,0.205998779318162,-5.71001220681838,0
1872,48025,17291,574,17397,11,0.3600416449765747,-3.2395835502342534,1
1873,39310,4564,728,20141,0,0.11610277283134063,-6.118972271686594,0
1874,49036,12076,690,15448,2,0.2462680479647606,-4.637319520352395,0
1875,59503,14844,780,18702,13,0.24946641345814496,-6.60533586541855,0
1876,86918,10451,849,34253,7,0.12023976621643388,-7.9876023378356615,0
1877,52235,10317,712,16370,10,0.19751124724801378,-6.144887527519862,0
1878,63356,11661,679,27242,13,0.18405518025127848,-6.249448197487215,0
1879,59753,16460,795,19860,7,0.27546734055193883,-5.895326594480612,0
1880,77825,14063,846,23399,2,0.1807002891101831,-6.85299710889817,0
1881,97903,3808,721,26222,6,0.03889564160444522,-7.421043583955547,0
1882,52036,4396,613,21361,18,0.08447997540164502,-7.0852002459835495,0
1883,52658,11965,580,18241,3,0.22722093509058452,-3.8277906490941542,1
1884,75662,17288,596,19069,15,0.22848986281092226,-5.1751013718907775,0
1885,70228,1262,679,19237,12,0.017970040439710656,-7.810299595602894,0
1886,87700,12501,659,29321,19,0.14254275940706956,-7.0645724059293045,0
1887,68758,12368,618,12579,18,0.17987725064719742,-6.181227493528025,0
1888,54610,21941,607,11146,4,0.40177623145943964,-2.452237685405604,1
1889,68859,13074,655,11479,4,0.18986624842068575,-5.051337515793143,0
1890,76630,16914,849,15530,19,0.2207229544564792,-8.18277045543521,0
1891,72307,15706,805,23500,3,0.21721271799410846,-6.177872820058916,0
1892,67609,4347,720,23807,1,0.06429617358635685,-6.657038264136431,0
1893,76000,18841,711,16962,12,0.2479078947368421,-5.83092105263158,0
1894,77539,16076,835,19857,15,0.20732792530210603,-7.776720746978939,0
1895,80732,17541,620,14418,1,0.21727443888420947,-4.127255611157905,0
1896,69730,34631,804,14882,18,0.49664419905349205,-4.8735580094650786,0
1897,57493,4579,604,22899,16,0.0796444784582471,-6.843555215417529,0
1898,62200,23623,552,25238,4,0.3797909967845659,-2.1220900321543406,1
1899,78097,13562,575,17615,17,0.17365583825242967,-5.713441617475703,0
1900,47745,16436,675,28175,17,0.34424547072991935,-5.007545292700806,0
1901,65530,14772,602,24828,7,0.22542347016633604,-4.465765298336639,0
1902,54099,12878,747,27958,14,0.23804506552801347,-6.489549344719865,0
1903,60431,12150,848,18495,12,0.2010557495325247,-7.669442504674754,0
1904,79176,16647,737,27603,12,0.21025310700212185,-6.467468929978781,0
1905,62866,7414,735,30897,15,0.11793338211433843,-7.6706661788566155,0
1906,60696,18752,847,17937,19,0.30894951891393174,-7.280504810860684,0
1907,39602,12919,753,19229,12,0.32622089793444775,-5.467791020655523,0
1908,71193,9349,560,15261,19,0.1313190903600073,-6.1868090963999265,0
1909,69682,12749,695,14278,1,0.18295973135099453,-5.220402686490054,0
1910,92448,21285,634,14337,2,0.23023753894080998,-4.2376246105919,0
1911,55383,12323,649,15942,14,0.22250510084321903,-5.66494899156781,0
1912,63287,16792,653,21373,18,0.26533095264430295,-5.67669047355697,0
1913,63740,11345,595,16154,12,0.1779887041104487,-5.370112958895514,0
1914,83661,18789,593,21220,4,0.22458493204719046,-4.084150679528095,0
1915,58570,18427,827,21324,5,0.3146149906095271,-5.6238500939047285,0
1916,64185,24243,730,17649,13,0.3777050712783361,-4.822949287216639,0
1917,69118,14122,736,19686,3,0.20431725455018954,-5.616827454498105,0
1918,62799,18343,663,17360,18,0.29209063838596155,-5.509093616140384,0
1919,53303,15490,804,18446,6,0.2906027803313134,-5.733972196686865,0
1920,62911,21479,579,15955,3,0.341418829775397,-2.6758117022460297,1
1921,76104,11405,813,20420,1,0.14986071691369704,-6.7313928308630295,0
1922,44602,18725,647,16997,6,0.4198242231290077,-2.8717577687099225,1
1923,61994,14026,664,14169,2,0.22624770139045713,-4.5775229860954285,0
1924,49498,14679,825,22967,14,0.29655743666410767,-6.684425633358924,0
1925,77925,15458,830,23136,0,0.1983702277831248,-6.316297722168753,0
1926,37152,16261,824,25558,1,0.43768841515934537,-3.9631158484065465,1
1927,51616,14418,810,14878,9,0.27933199008059517,-6.206680099194048,0
1928,65658,16073,756,17595,15,0.24479880593377806,-6.612011940662219,0
1929,83482,22890,760,21152,14,0.27419084353513334,-6.258091564648666,0
1930,59013,19927,764,17489,14,0.33767136054767594,-5.66328639452324,0
1931,51672,19345,589,22854,13,0.3743807090880941,-3.446192909119058,1
1932,88217,12722,575,22489,13,0.14421256673883717,-5.607874332611628,0
1933,38279,10553,576,22396,5,0.275686407690901,-3.5031359230909898,1
1934,27017,19776,739,27298,13,0.73198356590295,-1.3701643409705,1
1935,66600,19380,632,23220,16,0.290990990990991,-5.01009009009009,0
1936,52469,22363,719,20769,17,0.4262135737292497,-4.6278642627075035,0
1937,44681,11980,716,19032,19,0.2681229157807569,-6.378770842192431,0
1938,70625,13852,737,19380,18,0.1961345132743363,-7.208654867256637,0
1939,63657,6802,718,14678,16,0.10685392022872582,-7.711460797712741,0
1940,51538,13037,838,11171,15,0.25295898172222436,-7.3504101827777575,0
1941,40795,19982,778,22318,7,0.48981492830003676,-3.581850716999633,1
1942,73086,12667,646,26118,6,0.17331636701967545,-5.326836329803245,0
1943,69753,18202,565,18349,19,0.260949349848752,-4.9405065015124805,0
1944,58512,14047,828,27935,11,0.24007041290675418,-6.979295870932457,0
1945,87699,16620,684,19117,8,0.1895118530427941,-5.744881469572058,0
1946,43948,9261,575,10231,13,0.2107263129152635,-4.942736870847365,0
1947,37117,15426,561,24591,19,0.4156047094323356,-3.353952905676645,1
1948,49621,44,621,17603,0,0.0008867213478164486,-6.2011327865218355,0
1949,59316,14065,682,25043,9,0.23711983276013218,-5.348801672398679,0
1950,63650,6847,655,13612,16,0.10757266300078555,-7.074273369992143,0
1951,56381,21029,769,22060,16,0.3729802593072134,-5.560197406927866,0
1952,65280,18887,726,15997,16,0.28932291666666665,-5.966770833333333,0
1953,41226,17333,831,21007,3,0.4204385581914326,-4.4056144180856744,0
1954,81656,22605,682,23833,16,0.2768320760262565,-5.651679239737435,0
1955,58767,10255,571,22672,17,0.17450269709190533,-5.664973029080946,0
1956,76759,23736,818,20346,19,0.3092275824333303,-6.987724175666697,0
1957,65140,19660,710,13107,1,0.30181148295977894,-4.18188517040221,0
1958,66851,13817,656,23651,7,0.2066835200670147,-5.193164799329852,0
1959,68546,20678,828,25157,12,0.3016660344877892,-6.463339655122107,0
1960,66715,9468,784,14785,19,0.141917110095181,-8.32082889904819,0
1961,69640,10877,567,15519,14,0.1561889718552556,-5.508110281447443,0
1962,79937,11957,791,25367,19,0.1495802944819045,-8.314197055180955,0
1963,62947,12355,666,18957,8,0.1962762323859755,-5.497237676140245,0
1964,70635,9717,835,15649,2,0.1375663622849862,-7.174336377150138,0
1965,58653,21115,831,21362,2,0.35999863604589705,-4.91001363954103,0
1966,81601,13705,693,16807,1,0.16795137314493694,-5.35048626855063,0
1967,49854,16762,754,20805,0,0.3362217675612789,-4.177782324387211,0
1968,87014,12148,588,17933,13,0.13960971797641758,-5.7839028202358245,0
1969,59397,5896,703,18362,16,0.09926427260636059,-7.637357273936395,0
1970,38538,16350,725,25551,12,0.4242565779230889,-4.2074342207691116,0
1971,61921,5438,790,7657,18,0.08782157910886453,-8.821784208911355,0
1972,49784,14656,683,22773,14,0.2943917724570143,-5.286082275429857,0
1973,72609,8158,595,24727,13,0.11235521767274029,-6.126447823272597,0
1974,50210,24936,599,16890,1,0.49663413662617006,-1.1236586337382994,1
1975,53307,19556,715,24688,6,0.3668561352167633,-4.081438647832367,0
1976,31656,15528,655,15204,16,0.49052312357846856,-3.2447687642153142,1
1977,53215,21318,765,16700,17,0.40060133421027905,-5.34398665789721,0
1978,23641,10768,695,16124,5,0.45547988663762107,-2.8952011336237895,1
1979,36241,17717,621,24756,7,0.488866201263762,-2.0213379873623802,1
1980,71406,15999,822,11275,1,0.22405680194941602,-6.07943198050584,0
1981,71787,16320,796,28200,0,0.2273392118350119,-5.686607881649881,0
1982,66381,21361,735,18475,15,0.32179388680495924,-5.632061131950407,0
1983,45495,18662,619,23074,6,0.41019892295856686,-2.688010770414332,1
1984,59284,16443,699,22643,10,0.2773598272721139,-5.216401727278861,0
1985,59945,6725,795,20756,14,0.11218617065643506,-8.22813829343565,0
1986,42624,10199,811,16996,12,0.23927834084084085,-6.917216591591591,0
1987,82550,14386,575,26211,1,0.17427013930950938,-4.107298606904906,0
1988,73160,15466,689,17425,13,0.21139967195188628,-6.076003280481136,0
1989,56685,9348,648,16343,5,0.16491135220957925,-5.330886477904208,0
1990,60403,27058,827,24388,8,0.4479578828866116,-4.590421171133883,0
1991,63125,22581,600,20728,6,0.3577188118811881,-3.0228118811881193,1
1992,29373,18010,700,26789,17,0.6131481292343308,-2.5685187076566924,1
1993,56292,15360,653,19686,8,0.27286292901300363,-4.601370709869964,0
1994,49770,13938,638,16745,3,0.2800482218203737,-3.8795177817962627,1
1995,44975,10240,690,21373,8,0.22768204558087826,-5.423179544191218,0
1996,55783,15387,762,17761,3,0.27583672445010127,-5.161632755498988,0
1997,86965,16288,782,16890,11,0.1872937388604611,-7.04706261139539,0
1998,69612,8791,732,24159,3,0.12628569786818364,-6.357143021318164,0
1999,51432,16670,800,29157,19,0.32411728107015086,-6.658827189298492,0
2000,68588,14223,558,18767,13,0.20736863591298768,-4.8063136408701235,0
2001,80990,5460,628,15126,6,0.06741573033707865,-6.2058426966292135,0
2002,73869,10698,601,19232,12,0.14482394509198718,-5.761760549080129,0
2003,60894,12931,818,22574,7,0.21235261273688705,-6.756473872631129,0
2004,50295,24438,775,21287,4,0.48589322994333434,-3.2910677005666567,1
2005,70473,17782,600,25971,11,0.252323584919047,-4.57676415080953,0
2006,65902,8322,735,23325,12,0.1262784134017177,-7.287215865982823,0
2007,73427,17430,583,14482,19,0.23737862094324977,-5.3562137905675025,0
2008,69527,7263,840,17533,13,0.10446301436851871,-8.655369856314813,0
2009,75743,20413,779,13095,17,0.2695034524642541,-6.794965475357459,0
2010,51971,12644,680,25723,19,0.24328952685151334,-6.267104731484867,0
2011,79760,14531,669,10040,3,0.1821840521564694,-5.168159478435306,0
2012,62963,21628,796,13583,17,0.34350332735098393,-6.224966726490161,0
2013,91128,8564,741,17440,6,0.09397770169432007,-7.070222983056799,0
2014,49662,8014,759,22819,14,0.16137086706133463,-7.376291329386653,0
2015,86039,12082,652,17391,5,0.14042469112844175,-5.615753088715582,0
2016,62968,20191,682,18173,15,0.32065493584042687,-5.1134506415957315,0
2017,50228,7403,688,18272,19,0.14738791112526878,-7.306120888747312,0
2018,52741,839,670,20863,7,0.015907927418896115,-7.240920725811039,0
2019,55194,12744,643,13897,15,0.23089466246331122,-5.621053375366888,0
2020,66362,17758,678,15264,15,0.26759289955094784,-5.604071004490522,0
2021,67842,21001,640,28404,2,0.30955750125291115,-3.5044249874708893,1
2022,51394,12684,641,22011,16,0.2467992372650504,-5.542007627349497,0
2023,59634,12942,612,23803,8,0.21702384545728948,-4.749761545427106,0
2024,92134,20769,578,20290,2,0.2254216684394469,-3.7257833156055318,1
2025,85913,5651,759,19298,19,0.06577584300396913,-8.832241569960308,0
2026,66544,13057,561,22285,6,0.1962160375090166,-4.247839624909834,0
2027,60570,15952,846,23638,17,0.26336470199768863,-7.526352980023115,0
2028,61800,17246,679,24230,11,0.2790614886731392,-5.0993851132686085,0
2029,69202,12450,842,19367,18,0.1799080951417589,-8.42091904858241,0
2030,44658,15172,722,24776,15,0.33973756101930225,-5.322624389806977,0
2031,56139,2558,757,7668,16,0.045565471419156026,-8.71434528580844,0
2032,34971,11708,573,24461,19,0.3347916845386177,-4.282083154613824,0
2033,65988,17267,648,17865,14,0.26166878826453294,-5.263312117354671,0
2034,69707,10088,688,22766,0,0.14472004246345418,-5.432799575365458,0
2035,52752,15294,723,16753,1,0.28992265696087355,-4.430773430391264,0
2036,83609,17234,578,13366,7,0.20612613474625938,-4.418738652537407,0
2037,41613,13287,692,21698,1,0.31929925744358734,-3.8270074255641267,1
2038,38034,15852,591,12492,18,0.4167849818583373,-3.542150181416627,1
2039,63366,10186,848,18001,8,0.16074866647729066,-7.672513335227094,0
2040,75706,13966,757,15937,8,0.18447679179985735,-6.525232082001427,0
2041,85258,18051,741,19124,12,0.21172206713739472,-6.492779328626053,0
2042,53116,15784,709,23986,5,0.2971609307929814,-4.618390692070186,0
2043,76180,12067,613,17550,14,0.15840115515883435,-5.945988448411656,0
2044,59422,16121,792,21572,18,0.27129682609134664,-7.007031739086533,0
2045,57410,18573,807,23696,14,0.3235150670614875,-6.234849329385126,0
2046,73254,4750,701,16963,17,0.06484287547437682,-8.061571245256232,0
2047,69784,20795,764,17036,6,0.29799094348274674,-5.260090565172532,0
2048,36354,13318,715,26846,10,0.36634208065137264,-4.486579193486274,0
2049,82148,17127,580,19603,7,0.2084895554365292,-4.415104445634708,0
2050,80701,20986,781,22545,5,0.2600463439114757,-5.709536560885242,0
2051,50616,8141,831,22507,7,0.16083847004899637,-7.401615299510037,0
2052,65937,11452,578,14010,1,0.1736809378649317,-4.1431906213506835,0
2053,67410,13557,744,16195,18,0.20111259457053848,-7.228874054294615,0
2054,63910,11081,805,21876,15,0.17338444687842278,-7.816155531215773,0
2055,51745,23674,830,9663,6,0.45751280316938836,-4.324871968306117,0
2056,49925,10716,843,18943,9,0.21464196294441662,-7.183580370555834,0
2057,59616,12222,636,15673,11,0.20501207729468598,-5.409879227053141,0
2058,77590,16021,698,25552,16,0.20648279417450702,-6.5151720582549295,0
2059,68154,8989,798,21730,6,0.13189247879801624,-7.261075212019838,0
2060,54440,13021,832,25956,7,0.2391807494489346,-6.628192505510655,0
2061,71575,16587,747,19804,6,0.2317429269996507,-5.752570730003493,0
2062,17271,13335,593,19430,3,0.7721035261420879,1.4910352614208786,1
2063,77231,14533,577,18475,2,0.18817573254263184,-4.0882426745736815,0
2064,33904,12353,566,17484,18,0.364352288815479,-3.8164771118452103,1
2065,54563,7427,676,33423,14,0.13611788208126385,-6.798821179187362,0
2066,43204,16607,717,24035,3,0.3843857050273123,-3.626142949726877,1
2067,40579,23774,793,14669,8,0.5858695384312083,-2.871304615687917,1
2068,77412,15092,625,33196,12,0.1949568542344856,-5.500431457655144,0
2069,52984,16126,780,17975,17,0.30435603200966327,-6.456439679903368,0
2070,65197,18463,753,21605,15,0.2831878767427949,-6.198121232572051,0
2071,59296,8653,797,24697,0,0.1459288990825688,-6.510711009174312,0
2072,67155,23512,763,12310,3,0.3501154046608592,-4.4288459533914075,0
2073,61152,16011,764,15863,17,0.2618229984301413,-6.721770015698588,0
2074,40755,23159,707,28240,7,0.568249294565084,-2.0875070543491603,1
2075,74944,11334,618,18875,19,0.15123292058070026,-6.567670794192997,0
2076,52593,24090,634,24993,15,0.45804574753294164,-3.259542524670583,1
2077,36651,18875,816,17732,10,0.5149927696379362,-4.010072303620639,1
2078,53578,17765,618,19524,19,0.3315726604203218,-4.764273395796781,0
2079,82511,16170,648,28926,18,0.19597387015064657,-6.320261298493534,0
2080,72753,13757,765,22187,18,0.18909185875496543,-7.559081412450346,0
2081,54770,21002,710,18275,17,0.38345809749863063,-4.965419025013693,0
2082,54761,15701,643,16583,18,0.2867186501342196,-5.362813498657804,0
2083,55175,5164,723,17040,10,0.09359311282283643,-7.294068871771636,0
2084,91151,9414,714,26207,2,0.10327917411767287,-6.307208258823271,0
2085,65729,14070,664,23827,7,0.21406076465487076,-5.199392353451292,0
2086,66450,16549,769,14256,19,0.2490443942814146,-7.099556057185854,0
2087,75454,14717,580,20435,18,0.19504598828425265,-5.649540117157473,0
2088,63581,21094,560,19665,9,0.33176577908494675,-3.1823422091505322,1
2089,56114,5244,679,21580,15,0.09345261432084685,-7.355473856791532,0
2090,57054,15717,654,16982,4,0.2754758649700284,-4.185241350299716,0
2091,58925,5910,576,25489,19,0.10029698769622401,-6.65703012303776,0
2092,59441,18798,776,19993,8,0.3162463619387292,-5.397536380612707,0
2093,70914,14527,551,21867,7,0.20485376653411175,-4.161462334658882,0
2094,60779,17098,650,16076,10,0.2813142697313217,-4.686857302686783,0
2095,70989,10680,570,16328,15,0.15044584372226683,-5.695541562777332,0
2096,58789,21397,607,33287,6,0.363962646073245,-3.03037353926755,1
2097,61179,20208,729,29000,14,0.33030941989898494,-5.386905801010151,0
2098,30026,17917,569,19651,19,0.5967161793112635,-1.6228382068873652,1
2099,73744,14352,804,27665,16,0.1946192232588414,-7.693807767411585,0
2100,65197,17899,587,26063,5,0.2745371719557648,-3.624628280442352,1
2101,74970,11465,697,16873,14,0.15292783780178737,-6.8407216219821265,0
2102,16556,19277,574,16375,7,1.1643512925827495,5.203512925827494,1
2103,91325,23247,670,23343,6,0.2545524226663017,-4.754475773336983,0
2104,57906,20353,575,21300,1,0.3514834386764757,-2.3351656132352434,1
2105,76622,11351,718,17989,12,0.14814283104069328,-6.898571689593067,0
2106,44401,16807,774,23606,5,0.3785275106416522,-4.454724893583478,0
2107,69191,8534,550,12787,4,0.1233397407177234,-4.666602592822766,0
2108,44198,17861,810,20575,19,0.404113308294493,-5.9588669170550705,0
2109,50643,17253,562,13805,0,0.3406788697352053,-2.2132113026479474,1
2110,88710,5650,597,13970,17,0.0636906774884455,-7.033093225115545,0
2111,57139,9191,840,16466,14,0.1608533576016381,-8.19146642398362,0
2112,63261,13584,643,21816,9,0.2147294541660739,-5.182705458339261,0
2113,73051,13495,810,16623,2,0.1847339529917455,-6.452660470082544,0
2114,67435,8952,827,13909,4,0.13275005560910508,-7.342499443908949,0
2115,62256,16944,754,22386,12,0.27216653816499614,-6.018334618350039,0
2116,65474,16257,734,27463,7,0.24829703393713534,-5.557029660628646,0
2117,96051,14028,724,23194,1,0.14604741231220913,-5.879525876877908,0
2118,59135,11221,618,29008,8,0.18975226177390717,-5.082477382260928,0
2119,63016,20243,653,27045,16,0.32123587660276753,-4.917641233972326,0
2120,75759,23277,795,17562,17,0.30725062368827466,-6.577493763117254,0
2121,76582,12582,710,23160,12,0.16429448173199968,-6.657055182680003,0
2122,77805,11939,749,19541,0,0.1534477218687745,-5.955522781312255,0
2123,69580,17456,765,25310,11,0.2508766887036505,-6.241233112963496,0
2124,42854,13209,761,19540,19,0.30823260372427314,-6.42767396275727,0
2125,84501,14303,565,16056,19,0.1692642690619046,-5.857357309380955,0
2126,42804,18698,754,26867,4,0.4368283338005794,-3.571716661994206,1
2127,64539,5453,588,21588,7,0.08449154774632393,-5.735084522536761,0
2128,48685,21591,638,16682,14,0.44348361918455376,-3.3451638081544623,1
2129,59037,15363,805,17506,2,0.26022663753239494,-5.647733624676051,0
2130,64931,12942,803,16650,5,0.19931927738676442,-6.536807226132355,0
2131,64820,14553,765,14991,12,0.22451403887688984,-6.6048596112311015,0
2132,66328,14812,721,17612,11,0.22331443734169582,-6.076855626583042,0
2133,84205,6343,686,21865,18,0.07532806840448905,-7.90671931595511,0
2134,66803,22474,727,20320,17,0.33642201697528556,-5.605779830247144,0
2135,56337,15206,626,17808,0,0.26991142588352235,-3.5608857411647765,1
2136,74461,17215,737,27477,6,0.23119485368179316,-5.658051463182068,0
2137,77842,19757,564,9946,11,0.2538089977133167,-4.201910022866833,0
2138,41585,9894,841,21530,9,0.23792232776241434,-6.930776722375857,0
2139,68961,17367,763,19286,11,0.25183799538869794,-6.211620046113021,0
2140,70517,13661,757,15149,10,0.19372633549356894,-6.632736645064311,0
2141,55536,19233,718,21822,3,0.34631590319792566,-4.016840968020743,1
2142,80635,4363,829,18901,18,0.05410801761021889,-9.54891982389781,0
2143,57749,14504,695,26235,5,0.25115586417080815,-4.938441358291919,0
2144,61883,11985,812,24340,8,0.1936719292859105,-6.983280707140894,0
2145,57403,17161,553,29530,19,0.2989565005313311,-4.440434994686689,0
2146,60233,17350,639,17583,9,0.2880480799561702,-4.4095192004382975,0
2147,43555,11461,609,26982,4,0.26313856044082196,-3.8586143955917804,1
2148,38399,11439,565,14170,12,0.29789838277038466,-3.8710161722961534,1
2149,83917,14446,776,19446,8,0.17214628740302917,-6.838537125969708,0
2150,47295,10516,578,17673,1,0.22234908552701133,-3.656509144729887,1
2151,45129,19209,700,23012,17,0.4256464800904075,-4.443535199095925,0
2152,27699,13153,794,22891,0,0.47485468789486984,-3.1914531210513024,1
2153,50415,465,819,15496,11,0.009223445403153823,-9.19776554596846,0
